"","Marke","Modell","Tillverkningsar","Nybilspris","BransleTyp"
"7262","Volvo","V70 D4 AWD Sport Business Edition Pro",2014,374800,"Diesel"
"7263","Volvo","V70 D4 AWD Summum",2014,400900,"Diesel"
"7264","Volvo","V70 D4 AWD Summum Business Edition",2014,364900,"Diesel"
"7265","Volvo","V70 D4 AWD Summum Business Edition Pro",2014,378900,"Diesel"
"7266","Volvo","V70 D4 Kinetic",2014,333000,"Diesel"
"7267","Volvo","V70 D4 Momentum",2014,351000,"Diesel"
"7268","Volvo","V70 D4 Momentum Business Edition",2014,333000,"Diesel"
"7269","Volvo","V70 D4 Momentum Business Edition Pro",2014,347000,"Diesel"
"7270","Volvo","V70 D4 Sport",2014,368900,"Diesel"
"7271","Volvo","V70 D4 Sport Business Edition",2014,350900,"Diesel"
"7272","Volvo","V70 D4 Sport Business Edition Pro",2014,364900,"Diesel"
"7273","Volvo","V70 D4 Summum",2014,371000,"Diesel"
"7274","Volvo","V70 D4 Summum Business Edition",2014,353000,"Diesel"
"7275","Volvo","V70 D4 Summum Business Edition Pro",2014,367000,"Diesel"
"7276","Volvo","V70 D5 AWD Kinetic",2014,379900,"Diesel"
"7277","Volvo","V70 D5 AWD Momentum",2014,397900,"Diesel"
"7278","Volvo","V70 D5 AWD Momentum Business Edition",2014,379900,"Diesel"
"7279","Volvo","V70 D5 AWD Momentum Business Edition Pro",2014,393900,"Diesel"
"7280","Volvo","V70 D5 AWD Sport",2014,414800,"Diesel"
"7281","Volvo","V70 D5 AWD Sport Business Edition",2014,396800,"Diesel"
"7282","Volvo","V70 D5 AWD Sport Business Edition Pro",2014,410800,"Diesel"
"7283","Volvo","V70 D5 AWD Summum",2014,417900,"Diesel"
"7284","Volvo","V70 D5 AWD Summum Business Edition",2014,399900,"Diesel"
"7285","Volvo","V70 D5 AWD Summum Business Edition Pro",2014,413900,"Diesel"
"7286","Volvo","V70 D5 Kinetic",2014,350000,"Diesel"
"7287","Volvo","V70 D5 Kinetic automat",2014,367900,"Diesel"
"7288","Volvo","V70 D5 Momentum",2014,368000,"Diesel"
"7289","Volvo","V70 D5 Momentum automat",2014,385900,"Diesel"
"7290","Volvo","V70 D5 Momentum Business Edition",2014,350000,"Diesel"
"7291","Volvo","V70 D5 Momentum Business Edition automat",2014,367900,"Diesel"
"7292","Volvo","V70 D5 Momentum Business Edition Pro",2014,364000,"Diesel"
"7293","Volvo","V70 D5 Momentum Business Edition Pro automat",2014,381900,"Diesel"
"7294","Volvo","V70 D5 Sport",2014,384900,"Diesel"
"7295","Volvo","V70 D5 Sport automat",2014,402800,"Diesel"
"7296","Volvo","V70 D5 Sport Business Edition",2014,366900,"Diesel"
"7297","Volvo","V70 D5 Sport Business Edition automat",2014,384800,"Diesel"
"7298","Volvo","V70 D5 Sport Business Edition Pro",2014,380900,"Diesel"
"7299","Volvo","V70 D5 Sport Business Edition Pro automat",2014,398800,"Diesel"
"7300","Volvo","V70 D5 Summum",2014,388000,"Diesel"
"7301","Volvo","V70 D5 Summum automat",2014,405900,"Diesel"
"7302","Volvo","V70 D5 Summum Business Edition",2014,370000,"Diesel"
"7303","Volvo","V70 D5 Summum Business Edition automat",2014,387900,"Diesel"
"7304","Volvo","V70 D5 Summum Business Edition Pro",2014,384000,"Diesel"
"7305","Volvo","V70 D5 Summum Business Edition Pro automat",2014,401900,"Diesel"
"7306","Volvo","V70 Nordic 163",2014,322900,"Diesel"
"7307","Volvo","V70 Nordic 163 AWD",2014,347900,"Diesel"
"7308","Volvo","V70 T4",2014,282000,"Bensin"
"7309","Volvo","V70 T4F, miljöbil",2014,290000,"Alkohol"
"7310","Volvo","V70 T4F Kinetic, miljöbil",2014,302000,"Alkohol"
"7311","Volvo","V70 T4F Momentum, miljöbil",2014,320000,"Alkohol"
"7312","Volvo","V70 T4F Sport, miljöbil",2014,339900,"Alkohol"
"7313","Volvo","V70 T4F Summum, miljöbil",2014,340000,"Alkohol"
"7314","Volvo","V70 T4 Kinetic",2014,294000,"Bensin"
"7315","Volvo","V70 T4 Limited Edition",2014,259900,"Bensin"
"7316","Volvo","V70 T4 Momentum",2014,312000,"Bensin"
"7317","Volvo","V70 T4 Sport",2014,329900,"Bensin"
"7318","Volvo","V70 T4 Summum",2014,332000,"Bensin"
"7319","Volvo","V70 T4 Your Kinetic",2014,288900,"Bensin"
"7320","Volvo","V70 T4 Your Momentum",2014,302900,"Bensin"
"7321","Volvo","V70 T4 Your Sport",2014,312800,"Bensin"
"7322","Volvo","V70 T5",2014,326900,"Bensin"
"7323","Volvo","V70 T5 Kinetic",2014,338900,"Bensin"
"7324","Volvo","V70 T5 Momentum",2014,356900,"Bensin"
"7325","Volvo","V70 T5 Momentum Business Edition",2014,341900,"Bensin"
"7326","Volvo","V70 T5 Momentum Business Edition Pro",2014,355900,"Bensin"
"7327","Volvo","V70 T5 Sport",2014,375800,"Bensin"
"7328","Volvo","V70 T5 Sport Business Edition",2014,357800,"Bensin"
"7329","Volvo","V70 T5 Sport Business Edition Pro",2014,371800,"Bensin"
"7330","Volvo","V70 T5 Summum",2014,376900,"Bensin"
"7331","Volvo","V70 T5 Summum Business Edition",2014,361900,"Bensin"
"7332","Volvo","V70 T5 Summum Business Edition Pro",2014,375900,"Bensin"
"7333","Volvo","V70 T6 AWD",2014,434000,"Bensin"
"7334","Volvo","XC60 D3",2014,340000,"Diesel"
"7335","Volvo","XC60 D3 Momentum",2014,358000,"Diesel"
"7336","Volvo","XC60 D3 Momentum Business Edition",2014,340000,"Diesel"
"7337","Volvo","XC60 D3 Momentum Business Edition Pro",2014,357000,"Diesel"
"7338","Volvo","XC60 D3 Ocean Race",2014,375900,"Diesel"
"7339","Volvo","XC60 D3 Ocean Race Business Edition",2014,357900,"Diesel"
"7340","Volvo","XC60 D3 Ocean Race Business Edition Pro",2014,374000,"Diesel"
"7341","Volvo","XC60 D3 R-Design",2014,394000,"Diesel"
"7342","Volvo","XC60 D3 R-Design Business Edition",2014,376000,"Diesel"
"7343","Volvo","XC60 D3 R-Design Business Edition Pro",2014,393000,"Diesel"
"7344","Volvo","XC60 D3 Summum",2014,378000,"Diesel"
"7345","Volvo","XC60 D3 Summum Business Edition",2014,360000,"Diesel"
"7346","Volvo","XC60 D3 Summum Business Edition Pro",2014,377000,"Diesel"
"7347","Volvo","XC60 D4",2014,353000,"Diesel"
"7348","Volvo","XC60 D4 AWD",2014,378000,"Diesel"
"7349","Volvo","XC60 D4 AWD Momentum",2014,396000,"Diesel"
"7350","Volvo","XC60 D4 AWD Momentum Business Edition",2014,366900,"Diesel"
"7351","Volvo","XC60 D4 AWD Momentum Business Edition Pro",2014,383900,"Diesel"
"7352","Volvo","XC60 D4 AWD Ocean Race",2014,415900,"Diesel"
"7353","Volvo","XC60 D4 AWD Ocean Race Business Edition",2014,382800,"Diesel"
"7354","Volvo","XC60 D4 AWD Ocean Race Business Edition Pro",2014,399800,"Diesel"
"7355","Volvo","XC60 D4 AWD R-Design",2014,432000,"Diesel"
"7356","Volvo","XC60 D4 AWD R-Design Business Edition",2014,402900,"Diesel"
"7357","Volvo","XC60 D4 AWD R-Design Business Edition Pro",2014,419900,"Diesel"
"7358","Volvo","XC60 D4 AWD Summum",2014,416000,"Diesel"
"7359","Volvo","XC60 D4 AWD Summum Business Edition",2014,386900,"Diesel"
"7360","Volvo","XC60 D4 AWD Summum Business Edition Pro",2014,403900,"Diesel"
"7361","Volvo","XC60 D4 Momentum",2014,371000,"Diesel"
"7362","Volvo","XC60 D4 Momentum Business Edition",2014,353000,"Diesel"
"7363","Volvo","XC60 D4 Momentum Business Edition Pro",2014,370000,"Diesel"
"7364","Volvo","XC60 D4 Ocean Race",2014,390900,"Diesel"
"7365","Volvo","XC60 D4 Ocean Race Business Edition",2014,372900,"Diesel"
"7366","Volvo","XC60 D4 Ocean Race Business Edition Pro",2014,389900,"Diesel"
"7367","Volvo","XC60 D4 R-Design",2014,407000,"Diesel"
"7368","Volvo","XC60 D4 R-Design Business Edition",2014,389000,"Diesel"
"7369","Volvo","XC60 D4 R-Design Business Edition Pro",2014,406000,"Diesel"
"7370","Volvo","XC60 D4 Summum",2014,391000,"Diesel"
"7371","Volvo","XC60 D4 Summum Business Edition",2014,373000,"Diesel"
"7372","Volvo","XC60 D4 Summum Business Edition Pro",2014,390000,"Diesel"
"7373","Volvo","XC60 D5 AWD",2014,395000,"Diesel"
"7374","Volvo","XC60 D5 AWD automat",2014,412900,"Diesel"
"7375","Volvo","XC60 D5 AWD Black R",2014,469000,"Diesel"
"7376","Volvo","XC60 D5 AWD Black R automat",2014,486900,"Diesel"
"7377","Volvo","XC60 D5 AWD Black R Business Edition",2014,451000,"Diesel"
"7378","Volvo","XC60 D5 AWD Black R Business Edition automat",2014,468900,"Diesel"
"7379","Volvo","XC60 D5 AWD Black R Business Edition Pro",2014,468000,"Diesel"
"7380","Volvo","XC60 D5 AWD Black R Business Edition Pro automat",2014,485900,"Diesel"
"7381","Volvo","XC60 D5 AWD Momentum",2014,413000,"Diesel"
"7382","Volvo","XC60 D5 AWD Momentum automat",2014,430900,"Diesel"
"7383","Volvo","XC60 D5 AWD Momentum Business Edition",2014,395000,"Diesel"
"7384","Volvo","XC60 D5 AWD Momentum Business Edition automat",2014,412900,"Diesel"
"7385","Volvo","XC60 D5 AWD Momentum Business Edition Pro",2014,412000,"Diesel"
"7386","Volvo","XC60 D5 AWD Momentum Business Edition Pro automat",2014,429900,"Diesel"
"7387","Volvo","XC60 D5 AWD Ocean Race",2014,431900,"Diesel"
"7388","Volvo","XC60 D5 AWD Ocean Race automat",2014,449800,"Diesel"
"7389","Volvo","XC60 D5 AWD Ocean Race Business Edition",2014,413900,"Diesel"
"7390","Volvo","XC60 D5 AWD Ocean Race Business Edition automat",2014,431800,"Diesel"
"7391","Volvo","XC60 D5 AWD Ocean Race Business Edition Pro",2014,430900,"Diesel"
"7392","Volvo","XC60 D5 AWD Ocean Race Business Edition Pro automat",2014,448800,"Diesel"
"7393","Volvo","XC60 D5 AWD Summum",2014,433000,"Diesel"
"7394","Volvo","XC60 D5 AWD Summum automat",2014,450900,"Diesel"
"7395","Volvo","XC60 D5 AWD Summum Business Edition",2014,415000,"Diesel"
"7396","Volvo","XC60 D5 AWD Summum Business Edition automat",2014,432900,"Diesel"
"7397","Volvo","XC60 D5 AWD Summum Business Edition Pro",2014,432000,"Diesel"
"7398","Volvo","XC60 D5 AWD Summum Business Edition Pro automat",2014,449900,"Diesel"
"7399","Volvo","XC60 T5",2014,368400,"Bensin"
"7400","Volvo","XC60 T5 Momentum",2014,386400,"Bensin"
"7401","Volvo","XC60 T5 Momentum Business Edition",2014,368400,"Bensin"
"7402","Volvo","XC60 T5 Momentum Business Edition Pro",2014,385400,"Bensin"
"7403","Volvo","XC60 T5 Ocean Race",2014,402300,"Bensin"
"7404","Volvo","XC60 T5 Ocean Race Business Edition",2014,384300,"Bensin"
"7405","Volvo","XC60 T5 Ocean Race Business Edition Pro",2014,401300,"Bensin"
"7406","Volvo","XC60 T5 R-Design",2014,422400,"Bensin"
"7407","Volvo","XC60 T5 R-Design Business Edition",2014,404400,"Bensin"
"7408","Volvo","XC60 T5 R-Design Business Edition Pro",2014,421400,"Bensin"
"7409","Volvo","XC60 T5 Summum",2014,406400,"Bensin"
"7410","Volvo","XC60 T5 Summum Business Edition",2014,388400,"Bensin"
"7411","Volvo","XC60 T5 Summum Business Edition Pro",2014,405400,"Bensin"
"7412","Volvo","XC60 T6 AWD Black R",2014,492000,"Bensin"
"7413","Volvo","XC70 D4",2014,343000,"Diesel"
"7414","Volvo","XC70 D4 AWD",2014,368000,"Diesel"
"7415","Volvo","XC70 D4 AWD Momentum",2014,386000,"Diesel"
"7416","Volvo","XC70 D4 AWD Momentum Business Edition",2014,354900,"Diesel"
"7417","Volvo","XC70 D4 AWD Momentum Business Edition Pro",2014,368900,"Diesel"
"7418","Volvo","XC70 D4 AWD Sport",2014,403900,"Diesel"
"7419","Volvo","XC70 D4 AWD Sport Business Edition",2014,370800,"Diesel"
"7420","Volvo","XC70 D4 AWD Sport Business Edition Pro",2014,384800,"Diesel"
"7421","Volvo","XC70 D4 AWD Summum",2014,406000,"Diesel"
"7422","Volvo","XC70 D4 AWD Summum Business Edition",2014,374900,"Diesel"
"7423","Volvo","XC70 D4 AWD Summum Business Edition Pro",2014,388900,"Diesel"
"7424","Volvo","XC70 D4 Momentum",2014,361000,"Diesel"
"7425","Volvo","XC70 D4 Momentum Business Edition",2014,343000,"Diesel"
"7426","Volvo","XC70 D4 Momentum Business Edition Pro",2014,357000,"Diesel"
"7427","Volvo","XC70 D4 Sport",2014,378900,"Diesel"
"7428","Volvo","XC70 D4 Sport Business Edition",2014,360900,"Diesel"
"7429","Volvo","XC70 D4 Sport Business Edition Pro",2014,374900,"Diesel"
"7430","Volvo","XC70 D4 Summum",2014,381000,"Diesel"
"7431","Volvo","XC70 D4 Summum Business Edition",2014,363000,"Diesel"
"7432","Volvo","XC70 D4 Summum Business Edition Pro",2014,377000,"Diesel"
"7433","Volvo","XC70 D5 AWD",2014,385000,"Diesel"
"7434","Volvo","XC70 D5 AWD automat",2014,402900,"Diesel"
"7435","Volvo","XC70 D5 AWD Momentum",2014,403000,"Diesel"
"7436","Volvo","XC70 D5 AWD Momentum automat",2014,420900,"Diesel"
"7437","Volvo","XC70 D5 AWD Momentum Business Edition",2014,385000,"Diesel"
"7438","Volvo","XC70 D5 AWD Momentum Business Edition automat",2014,402900,"Diesel"
"7439","Volvo","XC70 D5 AWD Momentum Business Edition Pro",2014,399000,"Diesel"
"7440","Volvo","XC70 D5 AWD Momentum Business Edition Pro automat",2014,416900,"Diesel"
"7441","Volvo","XC70 D5 AWD Sport",2014,419900,"Diesel"
"7442","Volvo","XC70 D5 AWD Sport automat",2014,437800,"Diesel"
"7443","Volvo","XC70 D5 AWD Sport Business Edition",2014,401900,"Diesel"
"7444","Volvo","XC70 D5 AWD Sport Business Edition automat",2014,419800,"Diesel"
"7445","Volvo","XC70 D5 AWD Sport Business Edition Pro",2014,415900,"Diesel"
"7446","Volvo","XC70 D5 AWD Sport Business Edition Pro automat",2014,433800,"Diesel"
"7447","Volvo","XC70 D5 AWD Summum",2014,423000,"Diesel"
"7448","Volvo","XC70 D5 AWD Summum automat",2014,440900,"Diesel"
"7449","Volvo","XC70 D5 AWD Summum Business Edition",2014,405000,"Diesel"
"7450","Volvo","XC70 D5 AWD Summum Business Edition automat",2014,422900,"Diesel"
"7451","Volvo","XC70 D5 AWD Summum Business Edition Pro",2014,419000,"Diesel"
"7452","Volvo","XC70 D5 AWD Summum Business Edition Pro automat",2014,436900,"Diesel"
"7453","Volvo","XC70 Nordic 163 AWD",2014,352900,"Diesel"
"7454","Volvo","XC70 T6 AWD",2014,444000,"Bensin"
"7455","Volvo","XC90 Tribute D4 Momentum 2WD 7-säten",2014,369900,"Diesel"
"7456","Volvo","XC90 Tribute D5 R-Design 7-säten",2014,429900,"Diesel"
"7457","Volvo","XC90 Tribute D5 Summum 7-säten",2014,429900,"Diesel"
"7458","Abarth","500C Custom",2015,190000,"Bensin"
"7459","Abarth","500 Custom",2015,170000,"Bensin"
"7460","Abarth","595C Competizione",2015,240000,"Bensin"
"7461","Abarth","595 Competizione",2015,220000,"Bensin"
"7462","Abarth","595C Turismo",2015,225000,"Bensin"
"7463","Abarth","595 Turismo",2015,205000,"Bensin"
"7464","Abarth","Abarth 695 Biposto",2015,373000,"Bensin"
"7465","Alfa Romeo","4C 1750 Tbi 240 hk TCT",2015,460000,"Bensin"
"7466","Alfa Romeo","4C SPIDER 1750 Tbi 240 hk TCT",2015,694900,"Bensin"
"7467","Alfa Romeo","Giulietta 1.4 MultiAir 170 hk Distinctive",2015,234900,"Bensin"
"7468","Alfa Romeo","Giulietta 1.4 MultiAir 170 hk TCT Exclusive",2015,274900,"Bensin"
"7469","Alfa Romeo","Giulietta 1.4 Turbo 120 hk Distinctive",2015,214900,"Bensin"
"7470","Alfa Romeo","Giulietta 1750 Tbi 240 hk TCT QV",2015,294900,"Bensin"
"7471","Alfa Romeo","Giulietta 2.0 Diesel 150 hk Distinctive",2015,249900,"Diesel"
"7472","Alfa Romeo","Giulietta 2.0 Diesel 175 hk TCT Exclusive",2015,299900,"Diesel"
"7473","Alfa Romeo","MiTo 1.4 MultiAir 140 hk TCT Distinctive",2015,194900,"Bensin"
"7474","Alfa Romeo","MiTo 1.4 MultiAir 170 hk TCT QV",2015,224900,"Bensin"
"7475","Aston Martin","DB9 Coupe",2015,1839000,"Bensin"
"7476","Aston Martin","DB9 Volante",2015,1989000,"Bensin"
"7477","Aston Martin","Rapide S",2015,1995000,"Bensin"
"7478","Aston Martin","V12 Vantage S",2015,1859000,"Bensin"
"7479","Aston Martin","V12 Vantage S Roadster",2015,1975000,"Bensin"
"7480","Aston Martin","V8 Vantage",2015,1149000,"Bensin"
"7481","Aston Martin","V8 Vantage Roadster",2015,1269000,"Bensin"
"7482","Aston Martin","V8 Vantage S",2015,1295000,"Bensin"
"7483","Aston Martin","V8 Vantage S Roadster",2015,1415000,"Bensin"
"7484","Aston Martin","Vanquish Coupe",2015,2635000,"Bensin"
"7485","Aston Martin","Vanquish Volante",2015,2785000,"Bensin"
"7486","Audi","A1 Sportback 1.0 TFSI 95hk Sport",2015,184900,"Bensin"
"7487","Audi","A1 Sportback 1.0 TFSI 95hk Sport Sports Edition",2015,197300,"Bensin"
"7488","Audi","A1 Sportback 1.0 TFSI ultra 95hk",2015,168900,"Bensin"
"7489","Audi","A1 Sportback 1.0 TFSI ultra 95hk Sports Edition",2015,182300,"Bensin"
"7490","Audi","A1 Sportback 1.4 TDI 90hk",2015,187800,"Diesel"
"7491","Audi","A1 Sportback 1.4 TDI 90hk Sport",2015,203800,"Diesel"
"7492","Audi","A1 Sportback 1.4 TDI 90hk Sports Edition",2015,201200,"Diesel"
"7493","Audi","A1 Sportback 1.4 TDI 90hk Sport Sports Edition",2015,216200,"Diesel"
"7494","Audi","A1 Sportback 1.4 TFSI 125hk",2015,185600,"Bensin"
"7495","Audi","A1 Sportback 1.4 TFSI 125hk Sport",2015,202900,"Bensin"
"7496","Audi","A1 Sportback 1.4 TFSI 125hk Sports Edition",2015,199000,"Bensin"
"7497","Audi","A1 Sportback 1.4 TFSI 125hk Sport Sports Edition",2015,215300,"Bensin"
"7498","Audi","A1 Sportback 1.4 TFSI 150hk COD",2015,210000,"Bensin"
"7499","Audi","A1 Sportback 1.4 TFSI 150hk COD Sport",2015,227300,"Bensin"
"7500","Audi","A1 Sportback 1.4 TFSI 150hk COD Sports Edition",2015,218200,"Bensin"
"7501","Audi","A1 Sportback 1.4 TFSI 150hk COD Sport Sports Edition",2015,239700,"Bensin"
"7502","Audi","A1 Sportback 1.6 TDI 116hk",2015,201000,"Diesel"
"7503","Audi","A1 Sportback 1.6 TDI 116hk Sport",2015,218300,"Diesel"
"7504","Audi","A1 Sportback 1.6 TDI 116hk Sports Edition",2015,214400,"Diesel"
"7505","Audi","A1 Sportback 1.6 TDI 116hk Sport Sports Edition",2015,230700,"Diesel"
"7506","Audi","A1 Sportback 1.8 TFSI 192hk S tronic Sport",2015,254500,"Bensin"
"7507","Audi","A1 Sportback 1.8 TFSI 192hk S tronic Sport Sports Edition",2015,266900,"Bensin"
"7508","Audi","A3 Cabriolet 1.4 TFSI 125hk",2015,276400,"Bensin"
"7509","Audi","A3 Cabriolet 1.4 TFSI 125hk Sport",2015,292900,"Bensin"
"7510","Audi","A3 Cabriolet 1.4 TFSI 125hk Sport styled",2015,300200,"Bensin"
"7511","Audi","A3 Cabriolet 1.4 TFSI 125hk styled",2015,285400,"Bensin"
"7512","Audi","A3 Cabriolet  1.4 TFSI 150hk ultra Sport",2015,310200,"Bensin"
"7513","Audi","A3 Cabriolet  1.4 TFSI 150hk ultra Sport styled",2015,317500,"Bensin"
"7514","Audi","A3 Cabriolet 1.8 TFSI 180hk quattro S tronic",2015,376500,"Bensin"
"7515","Audi","A3 Cabriolet 1.8 TFSI 180hk quattro S tronic Sport",2015,393000,"Bensin"
"7516","Audi","A3 Cabriolet 1.8 TFSI 180hk quattro S tronic Sport styled",2015,400300,"Bensin"
"7517","Audi","A3 Cabriolet 1.8 TFSI 180hk quattro S tronic styled",2015,385500,"Bensin"
"7518","Audi","A3 Cabriolet 2.0 TDI 150hk",2015,299400,"Diesel"
"7519","Audi","A3 Cabriolet 2.0 TDI 150hk quattro",2015,315900,"Diesel"
"7520","Audi","A3 Cabriolet 2.0 TDI 150hk quattro Sport",2015,332400,"Diesel"
"7521","Audi","A3 Cabriolet 2.0 TDI 150hk quattro Sport styled",2015,339700,"Diesel"
"7522","Audi","A3 Cabriolet 2.0 TDI 150hk quattro styled",2015,324900,"Diesel"
"7523","Audi","A3 Cabriolet 2.0 TDI 150hk Sport",2015,315900,"Diesel"
"7524","Audi","A3 Cabriolet 2.0 TDI 150hk Sport styled",2015,323200,"Diesel"
"7525","Audi","A3 Cabriolet 2.0 TDI 150hk styled",2015,308400,"Diesel"
"7526","Audi","A3 Cabriolet 2.0 TDI 184hk quattro S tronic Sport",2015,352700,"Diesel"
"7527","Audi","A3 Cabriolet 2.0 TDI 184hk quattro S tronic Sport styled",2015,360000,"Diesel"
"7528","Audi","A3 Sedan 1.4 TFSI 125hk",2015,232700,"Bensin"
"7529","Audi","A3 Sedan 1.4 TFSI 125hk Sport",2015,249200,"Bensin"
"7530","Audi","A3 Sedan 1.4 TFSI 125hk Sport styled",2015,256500,"Bensin"
"7531","Audi","A3 Sedan 1.4 TFSI 125hk styled",2015,241700,"Bensin"
"7532","Audi","A3 Sedan 1.4 TFSI 150hk ultra",2015,249900,"Bensin"
"7533","Audi","A3 Sedan 1.4 TFSI 150hk ultra Sport",2015,266400,"Bensin"
"7534","Audi","A3 Sedan 1.4 TFSI 150hk ultra Sport styled",2015,273700,"Bensin"
"7535","Audi","A3 Sedan 1.4 TFSI 150hk ultra styled",2015,258900,"Bensin"
"7536","Audi","A3 Sedan 1.8 TFSI 180hk quattro S tronic",2015,312700,"Bensin"
"7537","Audi","A3 Sedan 1.8 TFSI 180hk quattro S tronic Sport",2015,329200,"Bensin"
"7538","Audi","A3 Sedan 1.8 TFSI 180hk quattro S tronic Sport styled",2015,336500,"Bensin"
"7539","Audi","A3 Sedan 1.8 TFSI 180hk quattro S tronic styled",2015,321700,"Bensin"
"7540","Audi","A3 Sedan 2.0 TDI 150hk",2015,255700,"Diesel"
"7541","Audi","A3 Sedan 2.0 TDI 150hk quattro",2015,272200,"Diesel"
"7542","Audi","A3 Sedan 2.0 TDI 150hk quattro Sport",2015,288700,"Diesel"
"7543","Audi","A3 Sedan 2.0 TDI 150hk quattro Sport styled",2015,296000,"Diesel"
"7544","Audi","A3 Sedan 2.0 TDI 150hk quattro styled",2015,281200,"Diesel"
"7545","Audi","A3 Sedan 2.0 TDI 150hk Sport",2015,272200,"Diesel"
"7546","Audi","A3 Sedan 2.0 TDI 150hk Sport styled",2015,279500,"Diesel"
"7547","Audi","A3 Sedan 2.0 TDI 150hk styled",2015,264700,"Diesel"
"7548","Audi","A3 Sedan 2.0 TDI 184hk quattro S tronic",2015,321900,"Diesel"
"7549","Audi","A3 Sedan 2.0 TDI 184hk quattro S tronic Sport",2015,338400,"Diesel"
"7550","Audi","A3 Sedan 2.0 TDI 184hk quattro S tronic Sport styled",2015,345700,"Diesel"
"7551","Audi","A3 Sedan 2.0 TDI 184hk quattro S tronic styled",2015,330900,"Diesel"
"7552","Audi","A3 Sportback 1.2 TFSI 110hk",2015,218000,"Bensin"
